,Unnamed: 0,id,message_body,Category,Sub-Category
1650,2068,350369,Te lo pago,Inquiry,NOMATCH
1651,2069,350373,Papi estoy aquí,Location,NOMATCH
1652,2070,350380,Ahora mismo,Location,NOMATCH
1653,2071,350534,Is in and out available I would like to drive see some of San Antonio while we stay here,Inquiry,Location
1654,2072,350682,I need the car i am outside,Location,Issue
1655,2073,350737,Oh sorry Marco my guest did that earlier and fell asleep,Inquiry,NOMATCH
1656,2074,350757,Please repark,Request,Issue
1657,2075,350833,So what if I leave and when I return the parking space is available,Inquiry,Issue
1658,2076,351337,I need my car,Request,Reservation
1659,2077,351366,Request car,Service,NOMATCH
1660,2078,351394,Hello I never order the car! Can you check my car in?,Inquiry,Cancellation
1661,2079,351588,How can I extend my parking stay?,Inquiry,Extension
1662,2080,351661,I was there for 15 minutes only for pickup ! Why 3 hours  ?,Complaint,Issue
1663,2081,351910,Can I change it to 43,Inquiry,Payment
1664,2082,351924,I put the wrong parking lot number,Inquiry,Issue
1665,2083,351938,I need a response please,Inquiry,NOMATCH
1666,2084,351942,The parking spot that I paid for somebody is already parked there,Inquiry,Issue
1667,2085,351949,I am now on parking space 43,Location,Location
1668,2086,351954,I paid for the wrong parking space,Inquiry,Payment
1669,2087,351996,"I have now paid for 2 parking spaces, can I get a refund on one of them",Inquiry,Refund
1670,2088,352005,hello i need to extend my parking ticket to 6pm,Inquiry,Extension
1671,2089,352059,which app,Inquiry,NOMATCH
1672,2091,352094,I'm ready to go,Inquiry,NOMATCH
1673,2092,352210,I'm in court still,Location,Issue
1674,2093,352218,I need more time for parking?,Inquiry,Extension
1675,2094,352281,I know but I'm still up here with the client and I didn't ask for it.,Complaint,Issue
1676,2095,352285,Lo sé pero todavía estoy aquí arriba con la clienta y yo no lo solicite,Issue,NOMATCH
1677,2096,352390,"We parked on spot 07, instead of 111, is that ok",Inquiry,Location
1678,2097,352395,I'm heading down now,Location,NOMATCH
1679,2098,352865,Have you refunded the $16,Inquiry,Payment
1680,2099,352870,I paid for 2 parkings,Inquiry,Payment
1681,2100,352958,How do I change the license plate #,Inquiry,Update
1682,2101,352986,still haven't gotten the car...,Inquiry,Issue
1683,2102,353128,I entered the wrong time frame and I'm currently in jury duty,Inquiry,NOMATCH
1684,2103,353276,"I received a ticket, and this is my proof of payment for my parking space.",Complaint,Receipt
1685,2104,353284,"I am not understanding as to why I received a ticket when I was in the right parking space, and had gave payment.",Inquiry,Issue
1686,2105,353323,Need 30 more minutes,Inquiry,Extension
1687,2106,353330,I'm still at the dentist,Location,NOMATCH
1688,2107,353358,San Antonio,Location,Location
1689,2110,353876,Lo pague como salgo,Error,NOMATCH
1690,2111,354840,s Ñ es el,Spanish,NOMATCH
1691,2112,354849,Your WhatsApp Business code 857-862  You can also tap this link to verify your phone: v.whatsapp.com/857862  Don't share this code with others,Notification,NOMATCH
1692,2113,354988,En 10 min estare allí,Inquiry,NOMATCH
1693,2114,355118,Ok heading down,Location,Location
1694,2115,355125,Down here,Location,NOMATCH
1695,2116,355389,Can I add more time,Inquiry,Extension
1696,2117,355403,Can I get the car please?,Request,Receipt
1697,2118,355498,Camioneta blanca,Location,NOMATCH
1698,2119,355516,Waiting on waiter,Miscellaneous,NOMATCH
1699,2121,355544,Send ticket again then please,Request,Receipt
1700,2122,355632,Ok in the way,Inquiry,NOMATCH
1701,2123,355702,"There was an error on the site, I slected 3 hrs but it changed back to 12 hrs without me noticing until after I had paid",Error,Issue
1702,2124,355709,Is there a chance I can get a refund for the remaining 9 hrs?,Inquiry,Refund
1703,2125,356011,No sir but I know I payed 11 dollars for it,Inquiry,Payment
1704,2126,356207,Let me check to see what lot I was at one sec,Inquiry,Location
1705,2127,356502,"Disliked “Hi, your payment for valet at Dirty French Steakho…”",Complaint,Payment
1706,2128,356599,For that price it should be all night! We weren't told that when we left you the car,Complaint,Issue
1707,2129,356624,We're waiting for the bill,Inquiry,Payment
1708,2130,356765,It was around the corner near the paNOMATCHderia,Location,Location
1709,2131,356796,In San Antonio,Location,Location
1710,2132,356948,Can I extend my time,Inquiry,Extension
1711,2133,357102,Ok we are at the corner of E Crockett and Losoya. Where is our parking space from here?,Inquiry,Location
1712,2134,357678,Oops! Not right now,Inquiry,NOMATCH
1713,2135,357683,Sorry about that,Apology,NOMATCH
1714,2137,357757,Necesito mi carro,Inquiry,NOMATCH
1715,2140,358084,"Hi, you can bring my car",Request,Reservation
1716,2141,358325,Coming right now,Update,NOMATCH
1717,2142,358467,Need more time I'm at the court,Request,Extension
1718,2144,359799,Did u find the lot I was at,Inquiry,Location
1719,2145,359806,So I can get this taken care off already,Inquiry,Issue
1720,2147,359991,I emailed you guys already,Inquiry,NOMATCH
1721,2148,360008,So I'll have to pay twice is what u are saying,Complaint,Payment
1722,2149,360053,Can I have the number to your corporate office.  I am going to be reporting this as a scam as this is not making sense. I will take this to law enforcement if I am not given proper contact information. I have already paid your company and I have proof.,Complaint,Issue
1723,2150,360061,Is there a way to refund my money,Inquiry,Refund
1724,2152,360376,So I'm paying twice,Complaint,Payment
1725,2153,360385,And how would I pay the 27,Inquiry,Payment
1726,2154,360392,And when would I need to pay it by,Inquiry,Payment
1727,2155,360554,Can y'all give me till tomorrow I get paid tomorrow,Request,Payment
1728,2156,360610,I took the keys with me,Loss,NOMATCH
1729,2157,360617,I'll give the keys when I return,Inquiry,NOMATCH
1730,2158,360627,My bad,Apology,NOMATCH
1731,2160,360636,I ended up not using the parking space. Is there anyway to get a refund?,Inquiry,Refund
1732,2162,360653,Is that okay?,Inquiry,NOMATCH
1733,2163,360724,I'd like to add another hour please,Request,Extension
1734,2164,360730,Spot 110,Location,Location
1735,2166,360829,I'm trying tonextend my time and it asks me to enter profile info in the app. But when I press done http 500 pops up and doesn't go anywhere else. I haven't received confirmation of extension,Error,Extension
1736,2167,360882,Is there another way to get help for this problem,Inquiry,Issue
1737,2168,361213,"Hi. Thanks for getting back. I'm already done for. But I got a parking ticket to deal with now, so I have that to deal with.",Issue,Issue
1738,2169,361220,I've already checked out of thebparking space and everything so that's done. Thanks again,Resolution,Reservation
1739,2171,361330,Regresando sorry,Inquiry,NOMATCH
1740,2172,361494,Hola ya voy por el toyota,Location,NOMATCH
1741,2174,361662,Pvr4715,Inquiry,NOMATCH
1742,2175,361671,Need to change plate number,Update,Update
1743,2176,361703,A las 8?,Inquiry,NOMATCH
1744,2177,361714,On my way to pickup the car,Location,Reservation
1745,2178,362607,Se las bajo,Error,NOMATCH
1746,2179,362613,Si las tengo aquí sorry,Error,NOMATCH
1747,2180,363303,Admitted to hospital,Emergency,NOMATCH
1748,2182,363760,I ALREADY PICKED IT UP 3:00pm,Inquiry,Update
1749,2183,363769,U can go away and charge me the 27,Complaint,Payment
1750,2184,363777,Dollars,Inquiry,NOMATCH
1751,2185,364234,I actually parked on number 5th,Inquiry,Location
1752,2186,364377,I'm out,Location,NOMATCH
1753,2187,364739,Hello. We are waiting on our vehicle,Inquiry,Reservation
1754,2188,364989,I am not ready to depart yet.  Can it be a bit later?,Inquiry,Extension
1755,2190,365229,On my way down.,Location,NOMATCH
1756,2191,365615,Can i request my car,Inquiry,Reservation
1757,2192,365811,Walking over now,Location,Location
1758,2193,365840,I'll be there in 10 minutes,Arrival,NOMATCH
1759,2194,365888,Request car now,Request,Issue
1760,2195,366042,My car is ready,Status,NOMATCH
1761,2197,366391,Will I be charged the full price even though I was there only for 20 minutes?,Inquiry,Payment
1762,2198,366432,"I ran in to get donuts at voo-do donuts and left, the machine was broke so we couldn't pay any other way... anyway I can get a refund for that? I would not have parked there if I knew it was going to charge me that for less and 20 minutes... it gave me a choice to pick and hour only ",Refund,Refund
1763,2199,367347,What are the options?,Inquiry,NOMATCH
1764,2200,367366,Me lo puedes traer ya voy a buscarlo,Inquiry,NOMATCH
1765,2201,367894,Parking address,Inquiry,Location
1766,2202,367987,Holq ya salgo,Error,NOMATCH
1767,2203,368046,Still not ready just wanted to pay in advance is that ok?,Inquiry,Payment
1768,2204,368338,Ready for pickup,Pickup,NOMATCH
1769,2205,368348,I wanNOMATCH order my car,Inquiry,Reservation
1770,2206,368911,Would like to cancel reservation I  at the wrong court house leaving now,Cancellation,Cancellation
1771,2207,368924,I've left,Inquiry,NOMATCH
1772,2208,368938,I need to cancel current booking,Inquiry,Cancellation
1773,2209,368946,I paid and realized I was at the wrong court house,Inquiry,NOMATCH
1774,2210,369411,Pero aún no termiNOMATCHn contigo,Inquiry,NOMATCH
1775,2211,369413,Conmigo,Inquiry,NOMATCH
1776,2212,369531,What time does valet close?,Inquiry,Location
1777,2214,369668,I am on my way,Location,NOMATCH
1778,2215,369682,"I don't need my car, just paying the bill. Thanks. ",Inquiry,Payment
1779,2216,369735,Ok I thought it was 9pm close,Inquiry,Location
1780,2217,369885,"I paid before reading the rules, i have a small travel trailer attached",Inquiry,Payment
1781,2218,369890,Can i please cancel,Request,Cancellation
1782,2219,369947,I left since never got a text back,Inquiry,Issue
1783,2220,370124,"Link won't let me request car. Please bring it to the front, thank you. ",Inquiry,Issue
1784,2221,370161,Do I need to put parking spot number?,Inquiry,Location
1785,2222,370238,Go car,Request,NOMATCH
1786,2223,370776,Si claro,Spanish,NOMATCH
1787,2224,370781,Si. Ya en camino,Inquiry,NOMATCH
1788,2227,371065,Ya bajo ya,Location,NOMATCH
1789,2230,371110,Is the car ready?,Inquiry,Issue
1790,2231,371608,GO CAR,Command,NOMATCH
1791,2232,372327,STOP,Error,NOMATCH
1792,2233,372422,Done with parking,Inquiry,NOMATCH
1793,2234,372436,who are u trying to reach?,Inquiry,NOMATCH
1794,2235,372444,this is the wrong number,Error,NOMATCH
1795,2236,372496,"I realized the place I need to be is not here. I will not stay for the duration, is there any way for reimbursement? ",Complaint,Refund
1796,2237,372568,I'll be right down,Location,NOMATCH
1797,2238,372673,Yes on my way,Update,NOMATCH
1798,2239,373345,i already left,Departure,NOMATCH
1799,2240,373463,Our company has two vans parked at your lot today. I was given wrong information and they switched vans on me.  License plate JZS8019 is parked on spot 4  RYV5734 is parked on spot 8,Inquiry,Issue
1800,2241,373472,I tried the App. It didn't work for me. It doesn't find this parking lot at 305 N Alamo St in San Antonio TX,Inquiry,Issue
1801,2242,373492,Si la tengo yo . Ahora me despierto y te la llevo sorry,Inquiry,NOMATCH
1802,2244,373663,Salgo en 10,Inquiry,NOMATCH
1803,2245,373731,I don't need to extend it. I need to swap vehicles. But I'll try.,Inquiry,Issue
1804,2246,373990,"Yes, I paid for spot no. 109 and my license plate was correct license plate number and got out of court and had a parking violation for $50.00 fine saying I didn't pay. ",Complaint,Issue
1805,2247,374196,My car is not showing on the app,Issue,Issue
1806,2248,374257,I don't need my car.,Inquiry,Cancellation
1807,2249,374266,Ifjfjfk,Error,NOMATCH
1808,2250,374444,Bro I'm not parked there,Inquiry,NOMATCH
1809,2251,374729,If we left and come back do we have to pay again,Inquiry,Payment
1810,2253,375279,I'm on my way,Location,NOMATCH
1811,2254,375859,SDT1237,Inquiry,NOMATCH
1812,2256,376204,the lot number is difficult to see. this is best determiNOMATCHtion,Inquiry,Location
1813,2257,376225,Can you guys bring the car please,Request,NOMATCH
1814,2258,376267,"Driving, can't text.  Sent from MY SENTRA",Location,NOMATCH
1815,2259,376451,I left the parking lot can i get a refund for hours not used,Inquiry,Refund
1816,2261,376890,Ready for the car,Inquiry,Receipt
1817,2263,377072,If I need to leave and come back in my time period can I,Inquiry,Extension
1818,2264,377631,Yes on the way,Update,NOMATCH
1819,2265,377919,Can you get car ready,Request,Issue
1820,2266,377958,Bring the car please,Request,Issue
1821,2267,378166,No thanks,Decline,NOMATCH
1822,2268,378192,Is this monitored? I need to get something out of my car...thanks,Inquiry,Issue
1823,2269,378332,I do not know what this reservation is for. Could you please clarify?,Inquiry,Reservation
1824,2270,378552,Picking up car now,Location,Receipt
1825,2271,379139,No tanks,Error,NOMATCH
1826,2272,379302,Wrong ##,Error,Issue
1827,2273,379322,Mi camioneta porfa ya pagué en efectivo cuando llegue,Inquiry,NOMATCH
1828,2274,379693,I'm 15 minutes away walking,Location,Location
1829,2275,380113,Bring c_57595_A62,Inquiry,Location
1830,2276,380299,Hi. My spot doesn't have a number but it's a blue suv.,Inquiry,Location
1831,2277,380551,I accidentally entered wrong spot I'm in spot 8,Inquiry,Location
1832,2279,381115,Like these guys.,Miscellaneous,NOMATCH
1833,2280,381122,Your parking locations should have a location code.,Inquiry,Location
1834,2281,381132,We booked by mistake,Cancellation,Cancellation
1835,2282,381139,We aren't parked there,Inquiry,NOMATCH
1836,2283,381169,I need a refund because I didn't mean to book.,Cancellation,Refund
1837,2286,381387,GIVE ME BACK MY CAR,Complaint,Issue
1838,2287,381447,I found it with the app but it wanted me to pick from 3 nearby. But I assure you there was no code on your sign. Just the qr code . As I had never used tour software I had to install.  Maybe if AFTER I had scanned the qr code again it might have found it,Inquiry,Issue
1839,2288,381495,Hi. Did you bring it from the garage?,Inquiry,Location
1840,2289,381498,I meant to request it for 7am but there is no way to do that with the new app,Inquiry,Update
1841,2290,381500,Is the battery dead?,Inquiry,NOMATCH
1842,2291,381968,How do I display the receipt,Inquiry,Receipt
1843,2292,381990,How do I get a receipt to put on my dashboard?,Inquiry,Receipt
1844,2293,382167,Ok ya regreso estoy por el pollo tropical,Inquiry,NOMATCH
1845,2294,382264,Estoy esperando mí carro porfa,Inquiry,NOMATCH
1846,2296,382502,Ya termiNOMATCHmos,Inquiry,NOMATCH
1847,2297,382509,Toyota taty,Error,NOMATCH
1848,2298,382683,Donde?,Inquiry,NOMATCH
1849,2299,382688,No lo veo,Error,NOMATCH
1850,2300,382693,Voy volando,Location,NOMATCH
1851,2302,382703,Me equivoqué yo,Error,NOMATCH
1852,2303,382904,Entro el  pago??,Inquiry,NOMATCH
1853,2305,384203,Hello!,Greetings,NOMATCH
1854,2306,384494,I will be there in 10,Location,NOMATCH
1855,2307,384508,"There in 4""5 minutes",Location,NOMATCH
1856,2309,384585,I left hours ago.,Inquiry,NOMATCH
1857,2311,384736,en 8 min,Time,Location
1858,2313,384786,Coming down now,Location,Update
1859,2314,384789,I need the car yes,Inquiry,Issue
1860,2315,384793,I need to extend my end time to 5pm,Inquiry,Extension
1861,2316,384834,I have paper license plate I entered the number,Inquiry,Update
1862,2317,385402,Maybe we can plan it out or get some feedback from the ladies.,Inquiry,NOMATCH
1863,2318,385479,"Hello, I received a ticket because I entered an ""O"" instead of a zero for my license. Is there any way to dispute the ticket?",Inquiry,Dispute
1864,2320,385742,Cancel that im still waiting for my car,Inquiry,Cancellation
1865,2321,385836,Hey I am almost done and OTW back,Location,NOMATCH
1866,2322,385862,Need to go,Inquiry,NOMATCH
1867,2323,385868,I have to go,Departure,NOMATCH
